year,league,metric,player_name,rank,playerId,team,file
1993,PL,BABIP__qualified,藤井 康雄,31,player-31,オリックス・バファローズ,public\data\rankings\1993\PL\BABIP__qualified.json
1993,PL,BABIP__qualified,石嶺 和彦,33,player-33,オリックス・バファローズ,public\data\rankings\1993\PL\BABIP__qualified.json
1993,PL,BB%_all,福良 淳一,22,player-22,オリックス・バファローズ,public\data\rankings\1993\PL\BB%_all.json
1993,PL,IsoP,高橋 智,16,player-16,オリックス・バファローズ,public\data\rankings\1993\PL\IsoP.json
1993,PL,IsoP__qualified,高橋 智,16,player-16,オリックス・バファローズ,public\data\rankings\1993\PL\IsoP__qualified.json
1993,PL,NOI_all,石嶺 和彦,33,player-33,オリックス・バファローズ,public\data\rankings\1993\PL\NOI_all.json
1993,PL,SecA,高橋 智,16,player-16,オリックスブルーウェーブ,public\data\rankings\1993\PL\SecA.json
1993,PL,SecA__qualified,高橋 智,16,player-16,オリックスブルーウェーブ,public\data\rankings\1993\PL\SecA__qualified.json
1993,PL,TA,福良 淳一,22,player-22,オリックスブルーウェーブ,public\data\rankings\1993\PL\TA.json
1993,PL,TA__qualified,福良 淳一,22,player-22,オリックスブルーウェーブ,public\data\rankings\1993\PL\TA__qualified.json
1993,PL,単打,小川 博文,18,player-18,オリックスブルーウェーブ,public\data\rankings\1993\PL\単打.json
1993,PL,単打,藤井 康雄,31,player-31,オリックス・バファローズ,public\data\rankings\1993\PL\単打.json
1993,PL,単打_all,小川 博文,18,player-18,オリックスブルーウェーブ,public\data\rankings\1993\PL\単打_all.json
1993,PL,単打_all,藤井 康雄,31,player-31,オリックス・バファローズ,public\data\rankings\1993\PL\単打_all.json
1993,PL,犠打,小川 博文,18,player-18,オリックスブルーウェーブ,public\data\rankings\1993\PL\犠打.json
1993,PL,犠打_all,小川 博文,18,player-18,オリックスブルーウェーブ,public\data\rankings\1993\PL\犠打_all.json
1994,CL,BABIP,畠山 準,2,player-2,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP.json
1994,CL,BABIP,駒田 徳広,14,player-14,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP.json
1994,CL,BABIP,R.ローズ,18,player-18,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP.json
1994,CL,BABIP,G.ブラッグス,20,player-20,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP.json
1994,CL,BABIP,谷繁 元信,25,player-25,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP.json
1994,CL,BABIP,石井 琢朗,28,player-28,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP.json
1994,CL,BABIP__qualified,畠山 準,2,player-2,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP__qualified.json
1994,CL,BABIP__qualified,駒田 徳広,14,player-14,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP__qualified.json
1994,CL,BABIP__qualified,R.ローズ,18,player-18,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP__qualified.json
1994,CL,BABIP__qualified,G.ブラッグス,20,player-20,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP__qualified.json
1994,CL,BABIP__qualified,谷繁 元信,25,player-25,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP__qualified.json
1994,CL,BABIP__qualified,石井 琢朗,28,player-28,横浜ベイスターズ,public\data\rankings\1994\CL\BABIP__qualified.json
1994,CL,K%,石井 琢朗,28,player-28,横浜DeNAベイスターズ,public\data\rankings\1994\CL\K%.json
1994,CL,K%__qualified,石井 琢朗,28,player-28,横浜DeNAベイスターズ,public\data\rankings\1994\CL\K%__qualified.json
1994,CL,SecA,谷繁 元信,25,player-25,横浜DeNAベイスターズ,public\data\rankings\1994\CL\SecA.json
1994,CL,SecA__qualified,谷繁 元信,25,player-25,横浜DeNAベイスターズ,public\data\rankings\1994\CL\SecA__qualified.json
1994,CL,三塁打,石井 琢朗,28,player-28,横浜ベイスターズ,public\data\rankings\1994\CL\三塁打.json
1994,CL,三塁打_all,石井 琢朗,28,player-28,横浜ベイスターズ,public\data\rankings\1994\CL\三塁打_all.json
1994,CL,出塁率,R.ローズ,18,player-18,横浜ベイスターズ,public\data\rankings\1994\CL\出塁率.json
1994,CL,出塁率__qualified,R.ローズ,18,player-18,横浜ベイスターズ,public\data\rankings\1994\CL\出塁率__qualified.json
1994,CL,打点,駒田 徳広,14,player-14,横浜ベイスターズ,public\data\rankings\1994\CL\打点.json
1994,CL,打点_all,駒田 徳広,14,player-14,横浜ベイスターズ,public\data\rankings\1994\CL\打点_all.json
1994,CL,本塁打,R.ローズ,18,player-18,横浜DeNAベイスターズ,public\data\rankings\1994\CL\本塁打.json
1994,CL,本塁打_all,R.ローズ,18,player-18,横浜DeNAベイスターズ,public\data\rankings\1994\CL\本塁打_all.json
1994,PL,BABIP,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\BABIP.json
1994,PL,BABIP,小川 博文,7,player-7,オリックス・バファローズ,public\data\rankings\1994\PL\BABIP.json
1994,PL,BABIP,福良 淳一,9,player-9,オリックス・バファローズ,public\data\rankings\1994\PL\BABIP.json
1994,PL,BABIP,藤井 康雄,28,player-28,オリックス・バファローズ,public\data\rankings\1994\PL\BABIP.json
1994,PL,BABIP__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\BABIP__qualified.json
1994,PL,BABIP__qualified,小川 博文,7,player-7,オリックス・バファローズ,public\data\rankings\1994\PL\BABIP__qualified.json
1994,PL,BABIP__qualified,福良 淳一,9,player-9,オリックス・バファローズ,public\data\rankings\1994\PL\BABIP__qualified.json
1994,PL,BABIP__qualified,藤井 康雄,28,player-28,オリックス・バファローズ,public\data\rankings\1994\PL\BABIP__qualified.json
1994,PL,GPA,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\GPA.json
1994,PL,GPA_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\GPA_all.json
1994,PL,GPA__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\GPA__qualified.json
1994,PL,NOI,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\NOI.json
1994,PL,NOI_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\NOI_all.json
1994,PL,NOI__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\NOI__qualified.json
1994,PL,OPS,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\1994\PL\OPS.json
1994,PL,OPS__qualified,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\1994\PL\OPS__qualified.json
1994,PL,RC,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\RC.json
1994,PL,RC_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\RC_all.json
1994,PL,RC__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\RC__qualified.json
1994,PL,TA,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\TA.json
1994,PL,TA_all,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\1994\PL\TA_all.json
1994,PL,TA__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\TA__qualified.json
1994,PL,XR,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\XR.json
1994,PL,XR_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\XR_all.json
1994,PL,XR_all,藤井 康雄,28,player-28,オリックスブルーウェーブ,public\data\rankings\1994\PL\XR_all.json
1994,PL,XR__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\XR__qualified.json
1994,PL,三塁打,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\1994\PL\三塁打.json
1994,PL,三塁打,小川 博文,7,player-7,オリックス・バファローズ,public\data\rankings\1994\PL\三塁打.json
1994,PL,三塁打_all,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\1994\PL\三塁打_all.json
1994,PL,三塁打_all,小川 博文,7,player-7,オリックス・バファローズ,public\data\rankings\1994\PL\三塁打_all.json
1994,PL,二塁打,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\二塁打.json
1994,PL,二塁打_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\二塁打_all.json
1994,PL,出塁率,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\出塁率.json
1994,PL,出塁率__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\出塁率__qualified.json
1994,PL,単打,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\単打.json
1994,PL,単打_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\単打_all.json
1994,PL,塁打,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\塁打.json
1994,PL,塁打_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\塁打_all.json
1994,PL,安打,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\安打.json
1994,PL,安打_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\安打_all.json
1994,PL,得点,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\得点.json
1994,PL,得点_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\得点_all.json
1994,PL,打席,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\打席.json
1994,PL,打席_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\打席_all.json
1994,PL,打数,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\打数.json
1994,PL,打数_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\打数_all.json
1994,PL,打率,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\打率.json
1994,PL,打率,小川 博文,7,player-7,オリックス・バファローズ,public\data\rankings\1994\PL\打率.json
1994,PL,打率,福良 淳一,9,player-9,オリックス・バファローズ,public\data\rankings\1994\PL\打率.json
1994,PL,打率__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\打率__qualified.json
1994,PL,打率__qualified,小川 博文,7,player-7,オリックス・バファローズ,public\data\rankings\1994\PL\打率__qualified.json
1994,PL,打率__qualified,福良 淳一,9,player-9,オリックス・バファローズ,public\data\rankings\1994\PL\打率__qualified.json
1994,PL,死球,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\1994\PL\死球.json
1994,PL,死球_all,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\1994\PL\死球_all.json
1994,PL,試合,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\試合.json
1994,PL,試合_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1994\PL\試合_all.json
1995,CL,BABIP,石井 琢朗,3,player-3,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP.json
1995,CL,BABIP,波留 敏夫,7,player-7,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP.json
1995,CL,BABIP,R.ローズ,9,player-9,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP.json
1995,CL,BABIP,駒田 徳広,11,player-11,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP.json
1995,CL,BABIP,G.ブラッグス,17,player-17,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP.json
1995,CL,BABIP,進藤 達哉,36,player-36,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP.json
1995,CL,BABIP__qualified,石井 琢朗,3,player-3,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP__qualified.json
1995,CL,BABIP__qualified,波留 敏夫,7,player-7,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP__qualified.json
1995,CL,BABIP__qualified,R.ローズ,9,player-9,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP__qualified.json
1995,CL,BABIP__qualified,駒田 徳広,11,player-11,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP__qualified.json
1995,CL,BABIP__qualified,G.ブラッグス,17,player-17,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP__qualified.json
1995,CL,BABIP__qualified,進藤 達哉,36,player-36,横浜ベイスターズ,public\data\rankings\1995\CL\BABIP__qualified.json
1995,CL,IsoP_all,G.ブラッグス,17,player-17,横浜ベイスターズ,public\data\rankings\1995\CL\IsoP_all.json
1995,CL,SecA_all,進藤 達哉,36,player-36,横浜DeNAベイスターズ,public\data\rankings\1995\CL\SecA_all.json
1995,CL,TA,R.ローズ,9,player-9,横浜DeNAベイスターズ,public\data\rankings\1995\CL\TA.json
1995,CL,TA__qualified,R.ローズ,9,player-9,横浜DeNAベイスターズ,public\data\rankings\1995\CL\TA__qualified.json
1995,CL,出塁率,石井 琢朗,3,player-3,横浜DeNAベイスターズ,public\data\rankings\1995\CL\出塁率.json
1995,CL,出塁率,波留 敏夫,7,player-7,横浜DeNAベイスターズ,public\data\rankings\1995\CL\出塁率.json
1995,CL,出塁率__qualified,石井 琢朗,3,player-3,横浜DeNAベイスターズ,public\data\rankings\1995\CL\出塁率__qualified.json
1995,CL,出塁率__qualified,波留 敏夫,7,player-7,横浜DeNAベイスターズ,public\data\rankings\1995\CL\出塁率__qualified.json
1995,CL,得点,R.ローズ,9,player-9,横浜ベイスターズ,public\data\rankings\1995\CL\得点.json
1995,CL,得点,進藤 達哉,36,player-36,横浜ベイスターズ,public\data\rankings\1995\CL\得点.json
1995,CL,得点_all,R.ローズ,9,player-9,横浜ベイスターズ,public\data\rankings\1995\CL\得点_all.json
1995,CL,得点_all,進藤 達哉,36,player-36,横浜ベイスターズ,public\data\rankings\1995\CL\得点_all.json
1995,CL,打率,波留 敏夫,7,player-7,横浜ベイスターズ,public\data\rankings\1995\CL\打率.json
1995,CL,打率,進藤 達哉,36,player-36,横浜ベイスターズ,public\data\rankings\1995\CL\打率.json
1995,CL,打率__qualified,波留 敏夫,7,player-7,横浜ベイスターズ,public\data\rankings\1995\CL\打率__qualified.json
1995,CL,打率__qualified,進藤 達哉,36,player-36,横浜ベイスターズ,public\data\rankings\1995\CL\打率__qualified.json
1995,CL,犠打,石井 琢朗,3,player-3,横浜DeNAベイスターズ,public\data\rankings\1995\CL\犠打.json
1995,CL,犠打_all,石井 琢朗,3,player-3,横浜DeNAベイスターズ,public\data\rankings\1995\CL\犠打_all.json
1995,CL,盗塁,石井 琢朗,3,player-3,横浜ベイスターズ,public\data\rankings\1995\CL\盗塁.json
1995,CL,盗塁_all,石井 琢朗,3,player-3,横浜ベイスターズ,public\data\rankings\1995\CL\盗塁_all.json
1995,CL,試合,R.ローズ,9,player-9,横浜DeNAベイスターズ,public\data\rankings\1995\CL\試合.json
1995,CL,試合_all,R.ローズ,9,player-9,横浜DeNAベイスターズ,public\data\rankings\1995\CL\試合_all.json
1995,CL,長打率_all,G.ブラッグス,17,player-17,横浜DeNAベイスターズ,public\data\rankings\1995\CL\長打率_all.json
1995,PL,BABIP,イチロー,5,player-5,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP.json
1995,PL,BABIP,小川 博文,10,player-10,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP.json
1995,PL,BABIP,馬場 敏史,13,player-13,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP.json
1995,PL,BABIP,T.ニール,23,player-23,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP.json
1995,PL,BABIP,田口 壮,30,player-30,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP.json
1995,PL,BABIP,藤井 康雄,34,player-34,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP.json
1995,PL,BABIP__qualified,イチロー,5,player-5,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP__qualified.json
1995,PL,BABIP__qualified,小川 博文,10,player-10,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP__qualified.json
1995,PL,BABIP__qualified,馬場 敏史,13,player-13,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP__qualified.json
1995,PL,BABIP__qualified,T.ニール,23,player-23,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP__qualified.json
1995,PL,BABIP__qualified,田口 壮,30,player-30,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP__qualified.json
1995,PL,BABIP__qualified,藤井 康雄,34,player-34,オリックス・バファローズ,public\data\rankings\1995\PL\BABIP__qualified.json
1995,PL,GPA,田口 壮,30,player-30,オリックス・バファローズ,public\data\rankings\1995\PL\GPA.json
1995,PL,GPA_all,イチロー,5,player-5,オリックスブルーウェーブ,public\data\rankings\1995\PL\GPA_all.json
1995,PL,GPA__qualified,田口 壮,30,player-30,オリックス・バファローズ,public\data\rankings\1995\PL\GPA__qualified.json
1995,PL,NOI_all,イチロー,5,player-5,オリックスブルーウェーブ,public\data\rankings\1995\PL\NOI_all.json
1995,PL,三塁打,イチロー,5,player-5,オリックスブルーウェーブ,public\data\rankings\1995\PL\三塁打.json
1995,PL,三塁打_all,イチロー,5,player-5,オリックスブルーウェーブ,public\data\rankings\1995\PL\三塁打_all.json
1995,PL,四球,イチロー,5,player-5,オリックス・バファローズ,public\data\rankings\1995\PL\四球.json
1995,PL,四球_all,イチロー,5,player-5,オリックス・バファローズ,public\data\rankings\1995\PL\四球_all.json
1995,PL,安打,T.ニール,23,player-23,オリックスブルーウェーブ,public\data\rankings\1995\PL\安打.json
1995,PL,安打_all,T.ニール,23,player-23,オリックスブルーウェーブ,public\data\rankings\1995\PL\安打_all.json
1995,PL,本塁打,イチロー,5,player-5,オリックス・バファローズ,public\data\rankings\1995\PL\本塁打.json
1995,PL,本塁打,田口 壮,30,player-30,オリックス・バファローズ,public\data\rankings\1995\PL\本塁打.json
1995,PL,本塁打_all,イチロー,5,player-5,オリックス・バファローズ,public\data\rankings\1995\PL\本塁打_all.json
1995,PL,本塁打_all,田口 壮,30,player-30,オリックス・バファローズ,public\data\rankings\1995\PL\本塁打_all.json
1995,PL,盗塁,イチロー,5,player-5,オリックス・バファローズ,public\data\rankings\1995\PL\盗塁.json
1995,PL,盗塁_all,イチロー,5,player-5,オリックス・バファローズ,public\data\rankings\1995\PL\盗塁_all.json
1996,CL,BABIP,鈴木尚,4,player-4,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP.json
1996,CL,BABIP,谷繁 元信,7,player-7,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP.json
1996,CL,BABIP,駒田 徳広,11,player-11,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP.json
1996,CL,BABIP,石井 琢朗,17,player-17,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP.json
1996,CL,BABIP,佐伯 貴弘,24,player-24,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP.json
1996,CL,BABIP,R.ローズ,26,player-26,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP.json
1996,CL,BABIP,G.ブラッグス,28,player-28,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP.json
1996,CL,BABIP__qualified,鈴木尚,4,player-4,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP__qualified.json
1996,CL,BABIP__qualified,谷繁 元信,7,player-7,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP__qualified.json
1996,CL,BABIP__qualified,駒田 徳広,11,player-11,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP__qualified.json
1996,CL,BABIP__qualified,石井 琢朗,17,player-17,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP__qualified.json
1996,CL,BABIP__qualified,佐伯 貴弘,24,player-24,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP__qualified.json
1996,CL,BABIP__qualified,R.ローズ,26,player-26,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP__qualified.json
1996,CL,BABIP__qualified,G.ブラッグス,28,player-28,横浜ベイスターズ,public\data\rankings\1996\CL\BABIP__qualified.json
1996,CL,BB_K,G.ブラッグス,28,player-28,横浜ベイスターズ,public\data\rankings\1996\CL\BB_K.json
1996,CL,BB_K__qualified,G.ブラッグス,28,player-28,横浜ベイスターズ,public\data\rankings\1996\CL\BB_K__qualified.json
1996,CL,安打,石井 琢朗,17,player-17,横浜DeNAベイスターズ,public\data\rankings\1996\CL\安打.json
1996,CL,安打_all,石井 琢朗,17,player-17,横浜DeNAベイスターズ,public\data\rankings\1996\CL\安打_all.json
1996,CL,打点,G.ブラッグス,28,player-28,横浜DeNAベイスターズ,public\data\rankings\1996\CL\打点.json
1996,CL,打点_all,G.ブラッグス,28,player-28,横浜DeNAベイスターズ,public\data\rankings\1996\CL\打点_all.json
1996,CL,犠打,谷繁 元信,7,player-7,横浜DeNAベイスターズ,public\data\rankings\1996\CL\犠打.json
1996,CL,犠打_all,谷繁 元信,7,player-7,横浜DeNAベイスターズ,public\data\rankings\1996\CL\犠打_all.json
1996,PL,BABIP,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\BABIP.json
1996,PL,BABIP,T.ニール,9,player-9,オリックス・バファローズ,public\data\rankings\1996\PL\BABIP.json
1996,PL,BABIP,田口 壮,15,player-15,オリックス・バファローズ,public\data\rankings\1996\PL\BABIP.json
1996,PL,BABIP,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\BABIP.json
1996,PL,BABIP__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\BABIP__qualified.json
1996,PL,BABIP__qualified,T.ニール,9,player-9,オリックス・バファローズ,public\data\rankings\1996\PL\BABIP__qualified.json
1996,PL,BABIP__qualified,田口 壮,15,player-15,オリックス・バファローズ,public\data\rankings\1996\PL\BABIP__qualified.json
1996,PL,BABIP__qualified,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\BABIP__qualified.json
1996,PL,GPA,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\GPA.json
1996,PL,GPA__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\GPA__qualified.json
1996,PL,K%,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\K%.json
1996,PL,K%__qualified,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\K%__qualified.json
1996,PL,NOI,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\NOI.json
1996,PL,NOI,大島 公一,24,player-24,オリックスブルーウェーブ,public\data\rankings\1996\PL\NOI.json
1996,PL,NOI__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\NOI__qualified.json
1996,PL,NOI__qualified,大島 公一,24,player-24,オリックスブルーウェーブ,public\data\rankings\1996\PL\NOI__qualified.json
1996,PL,RC,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\RC.json
1996,PL,RC_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\RC_all.json
1996,PL,RC__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\RC__qualified.json
1996,PL,SecA,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\SecA.json
1996,PL,SecA__qualified,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\SecA__qualified.json
1996,PL,TA,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\TA.json
1996,PL,TA__qualified,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\TA__qualified.json
1996,PL,XR,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\XR.json
1996,PL,XR_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\XR_all.json
1996,PL,XR__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\XR__qualified.json
1996,PL,出塁率,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\出塁率.json
1996,PL,出塁率_all,T.ニール,9,player-9,オリックスブルーウェーブ,public\data\rankings\1996\PL\出塁率_all.json
1996,PL,出塁率__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\出塁率__qualified.json
1996,PL,単打,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\単打.json
1996,PL,単打_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\単打_all.json
1996,PL,塁打,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\塁打.json
1996,PL,塁打_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\塁打_all.json
1996,PL,安打,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\安打.json
1996,PL,安打_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\安打_all.json
1996,PL,得点,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\得点.json
1996,PL,得点_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\得点_all.json
1996,PL,打席,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\打席.json
1996,PL,打席,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\打席.json
1996,PL,打席_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\打席_all.json
1996,PL,打席_all,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\打席_all.json
1996,PL,打数,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\打数.json
1996,PL,打数_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\打数_all.json
1996,PL,打率,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\打率.json
1996,PL,打率__qualified,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\打率__qualified.json
1996,PL,死球,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\1996\PL\死球.json
1996,PL,死球,田口 壮,15,player-15,オリックスブルーウェーブ,public\data\rankings\1996\PL\死球.json
1996,PL,死球_all,イチロー,2,player-2,オリックスブルーウェーブ,public\data\rankings\1996\PL\死球_all.json
1996,PL,死球_all,田口 壮,15,player-15,オリックスブルーウェーブ,public\data\rankings\1996\PL\死球_all.json
1996,PL,犠飛,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\犠飛.json
1996,PL,犠飛_all,大島 公一,24,player-24,オリックス・バファローズ,public\data\rankings\1996\PL\犠飛_all.json
1996,PL,盗塁,田口 壮,15,player-15,オリックス・バファローズ,public\data\rankings\1996\PL\盗塁.json
1996,PL,盗塁_all,田口 壮,15,player-15,オリックス・バファローズ,public\data\rankings\1996\PL\盗塁_all.json
1996,PL,試合,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\試合.json
1996,PL,試合_all,イチロー,2,player-2,オリックス・バファローズ,public\data\rankings\1996\PL\試合_all.json
1997,CL,BABIP,鈴木尚,2,player-2,横浜ベイスターズ,public\data\rankings\1997\CL\BABIP.json
1997,CL,BABIP,R.ローズ,5,player-5,横浜ベイスターズ,public\data\rankings\1997\CL\BABIP.json
1997,CL,BABIP,石井 琢朗,7,player-7,横浜ベイスターズ,public\data\rankings\1997\CL\BABIP.json
1997,CL,BABIP,駒田 徳広,9,player-9,横浜ベイスターズ,public\data\rankings\1997\CL\BABIP.json
1997,CL,BABIP,波留 敏夫,14,player-14,横浜ベイスターズ,public\data\rankings\1997\CL\BABIP.json
1997,CL,BABIP,谷繁 元信,36,player-36,横浜ベイスターズ,public\data\rankings\1997\CL\BABIP.json
1997,CL,BABIP__qualified,鈴木尚,2,player-2,横浜ベイスターズ,public\data\rankings\1997\CL\BABIP__qualified.json
